aces_ratio_p2,set5_games_p1,set5_games_p2,double_faults_p1,double_faults_p2,set4_games_p2,set4_games_p1,first_serve_percent_p1,first_serve_percent_p2,aces_ratio_p1,second_serve_points_won_dividend_p1,first_serve_points_won_divisor_p1,first_serve_points_won_divisor_p2,second_serve_points_won_dividend_p2,duration,first_serve_percent_points_won_p2,first_serve_divisor_p2,match_date,first_serve_divisor_p1,first_serve_percent_points_won_p1,first_serve_dividend_p1,first_serve_dividend_p2,first_serve_points_won_dividend_p2,first_serve_points_won_dividend_p1,tournament,aces_p1,aces_p2,second_serve_points_won_divisor_p1,double_fouls_p1,double_fouls_p2,winner_name,second_serve_points_won_divisor_p2,second_serve_percent_points_won_p2,second_serve_percent_points_won_p1,p2,p1,set1_games_p1,set2_games_p1,set2_games_p2,sets_duration,set1_games_p2,set3_games_p2,set3_games_p1,round
50.0,,,2,1,,,59,58,50.0,15,36,41,12,01:12:00,63,71,,61,75,36,41,26,27,Miami Open presented by Itau,5,5,25,,,P. Herbert,30,40,60,M. Zverev,P. Herbert,7,6,2,2,5,,,2nd Round Qualifying
50.0,,,1,5,,,69,58,50.0,8,27,32,6,01:01:00,66,55,,39,89,27,32,21,24,Miami Open presented by Itau,4,4,12,,,M. Granollers,23,26,67,A. Sarkissian,M. Granollers,6,6,3,2,1,,,2nd Round Qualifying
50.0,,,1,5,,,76,49,50.0,6,52,43,23,01:53:00,65,87,,68,81,52,43,28,42,Miami Open presented by Itau,1,1,16,,,M. Kukushkin,44,52,38,J. Souza,M. Kukushkin,6,7,6,2,4,,,2nd Round Qualifying
50.0,,,5,3,,,54,54,50.0,24,47,45,18,01:47:00,67,84,,87,79,47,45,30,37,Miami Open presented by Itau,5,5,40,,,T. Fritz,39,46,60,A. Kuznetsov,T. Fritz,4,6,3,3,6,2,6,2nd Round Qualifying
64.70588235294117,,,5,2,,,62,54,35.294117647058826,20,44,36,19,01:29:00,69,67,,71,77,44,36,25,34,Miami Open presented by Itau,6,11,27,,,F. Verdasco,31,61,74,G. Muller,F. Verdasco,7,6,3,2,6,,,Round of 128
85.71428571428571,,,3,10,,,61,41,14.285714285714285,13,37,26,10,01:24:00,81,64,,61,70,37,26,21,26,Miami Open presented by Itau,1,6,24,,,M. Youzhny,38,26,54,E. Gulbis,M. Youzhny,6,6,2,2,4,,,Round of 128
35.714285714285715,,,5,8,,,66,58,64.28571428571429,16,53,49,13,01:54:00,82,84,,80,75,53,49,40,40,Miami Open presented by Itau,9,5,27,,,A. Zverev,35,37,59,M. Mmoh,A. Zverev,7,7,6,2,6,,,Round of 128
53.84615384615385,,,6,3,,,57,62,46.15384615384615,17,39,48,16,01:30:00,77,78,,69,92,39,48,37,36,Miami Open presented by Itau,6,7,30,,,S. Stakhovsky,30,53,57,N. Jarry,S. Stakhovsky,7,7,5,2,6,,,Round of 128
0.0,,,10,7,,,50,49,100.0,25,53,46,26,02:36:00,76,93,,105,75,53,46,35,40,Miami Open presented by Itau,9,0,52,,,V. Pospisil,47,55,48,D. Schwartzman,V. Pospisil,2,6,3,3,6,6,7,Round of 128
40.0,,,5,5,,,75,41,60.0,10,61,32,27,01:43:00,72,78,,81,70,61,32,23,43,Miami Open presented by Itau,6,4,20,,,R. Ram,46,59,50,E. Donskoy,R. Ram,7,7,6,2,5,,,Round of 128
45.45454545454545,,,10,6,,,47,46,54.54545454545454,30,56,46,25,02:20:00,76,100,,119,75,56,46,35,42,Miami Open presented by Itau,6,5,63,,,T. Smyczek,54,46,48,T. Paul,T. Smyczek,6,5,7,3,4,5,7,Round of 128
28.57142857142857,,,2,3,,,56,56,71.42857142857143,21,55,62,27,02:42:00,56,110,,99,75,55,62,35,41,Miami Open presented by Itau,5,2,44,,,A. Ramos-Vinolas,48,56,48,A. Gonzalez,A. Ramos-Vinolas,5,6,2,3,7,6,7,Round of 128
20.0,,,3,4,,,52,42,80.0,14,25,22,15,01:03:00,55,52,,48,80,25,22,12,20,Miami Open presented by Itau,4,1,23,,,A. Seppi,30,50,61,D. Young,A. Seppi,6,6,1,2,3,,,Round of 128
75.0,,,0,0,,,49,61,25.0,18,25,28,14,01:05:00,68,46,,51,92,25,28,19,23,Miami Open presented by Itau,1,3,26,,,Y. Nishioka,18,78,69,J. Donaldson,Y. Nishioka,6,6,4,2,3,,,Round of 128
50.0,,,1,0,,,61,52,50.0,12,33,32,13,01:21:00,47,61,,54,67,33,32,15,22,Miami Open presented by Itau,2,2,21,,,J. Millman,29,45,57,P. Carreno Busta,J. Millman,6,6,2,2,3,,,Round of 128
25.0,,,0,9,,,76,46,75.0,9,44,35,21,01:38:00,60,76,,58,66,44,35,21,29,Miami Open presented by Itau,3,1,14,,,J. Monaco,41,51,64,I. Dodig,J. Monaco,3,6,3,3,6,0,5,Round of 128
33.33333333333333,,,1,3,,,50,53,66.66666666666666,20,30,41,17,01:47:00,71,78,,60,77,30,41,29,23,Miami Open presented by Itau,6,3,30,,,A. Mannarino,37,46,67,I. Marchenko,A. Mannarino,2,6,2,3,6,3,6,Round of 128
20.0,,,1,3,,,47,65,80.0,19,27,40,7,01:18:00,68,62,,57,81,27,40,27,22,Miami Open presented by Itau,8,2,30,,,L. Pouille,22,32,63,T. Gabashvili,L. Pouille,7,6,3,2,5,,,Round of 128
55.55555555555556,,,2,3,,,65,51,44.44444444444444,14,51,35,12,01:23:00,71,68,,78,69,51,35,25,35,Miami Open presented by Itau,4,5,27,,,D. Lajovic,33,36,52,D. Novikov,D. Lajovic,6,7,6,2,1,,,Round of 128
22.22222222222222,,,1,8,,,50,42,77.77777777777779,15,24,27,12,01:08:00,78,64,,48,88,24,27,21,21,Miami Open presented by Itau,7,2,24,,,A. Kuznetsov,37,32,63,R. Dutra Silva,A. Kuznetsov,6,6,3,2,2,,,Round of 128
40.0,,,0,4,,,73,63,60.0,8,43,41,6,01:25:00,59,65,,59,67,43,41,24,29,Miami Open presented by Itau,3,2,16,,,M. Kukushkin,24,25,50,B. Baker,M. Kukushkin,6,6,2,2,4,,,Round of 128
17.647058823529413,,,3,4,,,57,56,82.35294117647058,12,37,41,11,01:36:00,73,73,,65,84,37,41,30,31,Miami Open presented by Itau,14,3,28,,,D. Kudla,32,34,43,H. Chung,D. Kudla,6,3,6,3,3,1,6,Round of 128
85.71428571428571,,,2,5,,,47,47,14.285714285714285,20,27,29,14,01:28:00,59,62,,58,70,27,29,17,19,Miami Open presented by Itau,1,6,31,,,T. Ito,33,42,65,N. Mahut,T. Ito,7,6,2,2,6,,,Round of 128
16.666666666666664,,,4,3,,,55,67,83.33333333333334,9,29,34,8,01:04:00,59,51,,53,97,29,34,20,28,Miami Open presented by Itau,10,2,24,,,S. Groth,17,47,38,V. Estrella Burgos,S. Groth,6,6,2,2,3,,,Round of 128
50.0,,,3,4,,,54,68,50.0,27,57,71,17,02:46:00,62,105,,105,61,57,71,44,35,Miami Open presented by Itau,4,4,48,,,D. Istomin,34,50,56,B. Coric,D. Istomin,4,7,5,3,6,5,7,Round of 128
33.33333333333333,,,3,3,,,67,55,66.66666666666666,9,41,39,16,01:33:00,64,71,,61,83,41,39,25,34,Miami Open presented by Itau,6,3,20,,,M. Granollers,32,50,45,B. Fratangelo,M. Granollers,6,7,5,2,3,,,Round of 128
17.647058823529413,,,1,2,,,77,61,82.35294117647058,8,40,39,15,01:02:00,64,64,,52,85,40,39,25,34,Miami Open presented by Itau,14,3,12,,,P. Herbert,25,60,67,L. Rosol,P. Herbert,7,6,4,2,5,,,Round of 128
42.857142857142854,,,6,5,,,54,55,57.14285714285714,13,37,46,14,01:56:00,70,84,,69,78,37,46,32,29,Miami Open presented by Itau,4,3,32,,,S. Giraldo,38,37,41,P. Mathieu,S. Giraldo,6,2,6,3,2,3,6,Round of 128
53.333333333333336,,,2,6,,,60,67,46.666666666666664,26,64,72,19,02:30:00,71,108,,107,75,64,72,51,48,Miami Open presented by Itau,7,8,43,,,K. Edmund,36,53,60,J. Vesely,K. Edmund,6,5,7,3,4,6,7,Round of 128
12.5,,,1,3,,,54,58,87.5,17,26,33,10,01:10:00,73,57,,48,77,26,33,24,20,Miami Open presented by Itau,7,1,22,,,T. Fritz,24,42,77,S. Bolelli,T. Fritz,6,6,2,2,4,,,Round of 128
80.0,,,1,2,,,68,65,20.0,20,56,54,21,01:51:00,67,83,,82,71,56,54,36,40,Miami Open presented by Itau,2,8,26,,,D. Dzumhur,29,72,77,L. Mayer,D. Dzumhur,4,6,3,3,6,4,6,Round of 128
11.11111111111111,,,2,3,,,48,52,88.88888888888889,13,23,26,8,01:01:00,73,50,,48,96,23,26,19,22,Miami Open presented by Itau,8,1,25,,,I. Cervantes,24,33,52,A. Rublev,I. Cervantes,6,6,2,2,4,,,Round of 128
40.0,,,7,6,,,53,51,60.0,15,36,40,12,02:20:00,65,78,,68,75,36,40,26,27,Miami Open presented by Itau,3,2,32,,,F. Delbonis,38,32,47,E. Ymer,F. Delbonis,6,4,6,3,1,3,6,Round of 128
40.0,,,3,6,,,72,67,60.0,8,39,44,13,01:28:00,57,66,,54,87,39,44,25,34,Miami Open presented by Itau,6,4,15,,,J. del Potro,22,59,53,G. Pella,J. del Potro,6,7,6,2,0,,,Round of 128
12.5,,,7,6,,,51,55,87.5,20,43,49,18,02:01:00,59,89,,84,77,43,49,29,33,Miami Open presented by Itau,7,1,41,,,A. Bedene,40,45,49,R. Carballes Baena,A. Bedene,4,6,2,3,6,3,6,Round of 128
25.0,,,4,1,,,45,53,75.0,19,28,31,13,01:27:00,68,59,,62,79,28,31,21,22,Miami Open presented by Itau,6,2,34,,,M. Baghdatis,28,46,56,B. Becker,M. Baghdatis,6,6,4,2,3,,,Round of 128
57.14285714285714,,,0,2,,,78,62,42.857142857142854,8,38,34,13,01:22:00,71,55,,49,84,38,34,24,32,Miami Open presented by Itau,6,8,11,,,H. Zeballos,21,62,73,J. del Potro,H. Zeballos,6,6,4,2,4,,,Round of 64
59.09090909090909,,,3,5,,,68,62,40.909090909090914,18,71,60,18,02:16:00,78,97,,105,79,71,60,47,56,Miami Open presented by Itau,9,13,34,,,J. Sousa,37,49,53,V. Pospisil,J. Sousa,6,7,6,3,7,2,6,Round of 64
30.0,,,2,5,,,53,47,70.0,14,28,33,18,01:14:00,64,70,,53,86,28,33,21,24,Miami Open presented by Itau,7,3,25,,,L. Pouille,37,49,56,G. Garcia-Lopez,L. Pouille,6,6,4,2,2,,,Round of 64
50.0,,,6,0,,,50,71,50.0,17,33,54,12,01:50:00,57,76,,66,67,33,54,31,22,Miami Open presented by Itau,4,4,33,,,T. Bellucci,22,55,52,M. Kukushkin,T. Bellucci,7,3,6,2,5,,,Round of 64
82.35294117647058,,,3,2,,,51,59,17.647058823529413,27,39,56,25,02:05:00,70,95,,77,87,39,56,39,34,Miami Open presented by Itau,3,14,38,,,S. Johnson,39,64,71,A. Zverev,S. Johnson,7,7,6,2,6,,,Round of 64
18.181818181818183,,,4,9,,,64,51,81.81818181818183,10,32,29,13,01:12:00,79,57,,50,91,32,29,23,29,Miami Open presented by Itau,9,2,18,,,F. Verdasco,28,46,56,J. Chardy,F. Verdasco,6,6,4,2,4,,,Round of 64
55.00000000000001,,,2,10,,,57,59,45.0,26,56,57,9,02:02:00,74,96,,99,66,56,57,42,37,Miami Open presented by Itau,9,11,43,,,A. Mannarino,39,23,60,S. Querrey,A. Mannarino,6,6,2,3,7,4,6,Round of 64
9.090909090909092,,,4,3,,,54,44,90.9090909090909,13,40,27,16,01:24:00,52,62,,74,75,40,27,14,30,Miami Open presented by Itau,10,1,34,,,A. Dolgopolov,35,46,38,A. Seppi,A. Dolgopolov,6,6,4,2,4,,,Round of 64
40.0,,,7,4,,,53,61,60.0,33,62,63,24,02:40:00,79,104,,116,77,62,63,50,48,Miami Open presented by Itau,6,4,54,,,G. Dimitrov,41,59,61,F. Delbonis,G. Dimitrov,7,4,6,3,6,4,6,Round of 64
100.0,,,3,5,,,74,47,0.0,8,51,28,9,01:29:00,79,59,,69,65,51,28,22,33,Miami Open presented by Itau,0,7,18,,,Y. Nishioka,31,29,44,F. Lopez,Y. Nishioka,6,6,4,2,4,,,Round of 64
50.0,,,2,4,,,64,60,50.0,6,23,28,9,00:55:00,57,47,,36,91,23,28,16,21,Miami Open presented by Itau,4,4,13,,,J. Sock,19,47,46,S. Stakhovsky,J. Sock,6,3,2,2,2,,,Round of 64
12.5,,,2,2,,,66,40,87.5,9,35,17,11,00:58:00,47,43,,53,74,35,17,8,26,Miami Open presented by Itau,14,2,18,,,N. Kyrgios,26,42,50,M. Baghdatis,N. Kyrgios,6,6,1,2,2,,,Round of 64
33.33333333333333,,,0,3,,,59,67,66.66666666666666,18,32,45,12,01:21:00,69,67,,54,81,32,45,31,26,Miami Open presented by Itau,6,3,22,,,P. Cuevas,22,55,82,J. Millman,P. Cuevas,7,6,4,2,5,,,Round of 64
20.0,,,2,4,,,44,57,80.0,26,26,29,10,01:07:00,76,51,,59,69,26,29,22,18,Miami Open presented by Itau,8,2,33,,,B. Paire,22,45,79,M. Youzhny,B. Paire,6,6,4,2,3,,,Round of 64
58.333333333333336,,,4,6,,,65,47,41.66666666666667,25,86,59,35,02:53:00,83,125,,133,78,86,59,49,67,Miami Open presented by Itau,10,14,47,,,V. Troicki,66,53,53,I. Cervantes,V. Troicki,6,7,6,3,7,6,7,Round of 64
40.0,,,5,0,,,44,80,60.0,17,24,45,3,01:28:00,64,56,,54,96,24,45,29,23,Miami Open presented by Itau,3,2,30,,,G. Simon,11,27,57,J. Monaco,G. Simon,7,6,1,2,5,,,Round of 64
30.76923076923077,,,1,5,,,49,56,69.23076923076923,16,33,32,13,01:35:00,59,57,,67,58,33,32,19,19,Miami Open presented by Itau,9,4,34,,,A. Bedene,25,52,47,R. Bautista Agut,A. Bedene,5,2,2,2,7,,,Round of 64
87.5,,,1,2,,,75,55,12.5,6,44,40,14,01:32:00,73,73,,59,84,44,40,29,37,Miami Open presented by Itau,1,7,15,,,D. Goffin,33,42,40,M. Granollers,D. Goffin,6,6,4,2,4,,,Round of 64
18.181818181818183,,,2,2,,,57,58,81.81818181818183,12,26,25,11,00:57:00,52,43,,46,92,26,25,13,24,Miami Open presented by Itau,9,2,20,,,G. Monfils,18,61,60,T. Ito,G. Monfils,6,6,2,2,3,,,Round of 64
72.72727272727273,,,3,3,,,67,45,27.27272727272727,13,37,28,18,01:17:00,61,62,,55,76,37,28,17,28,Miami Open presented by Itau,3,8,18,,,D. Thiem,34,53,72,S. Groth,D. Thiem,7,6,2,2,5,,,Round of 64
33.33333333333333,,,1,2,,,50,59,66.66666666666666,15,23,37,15,01:11:00,54,63,,46,83,23,37,20,19,Miami Open presented by Itau,6,3,23,,,M. Cilic,26,58,65,D. Lajovic,M. Cilic,6,6,1,2,4,,,Round of 64
69.44444444444444,,,1,9,,,70,64,30.555555555555557,15,57,65,15,02:01:00,77,102,,82,75,57,65,50,43,Miami Open presented by Itau,11,25,25,,,T. Smyczek,37,41,60,J. Isner,T. Smyczek,6,2,6,3,2,6,7,Round of 64
50.0,,,1,2,,,48,60,50.0,21,32,34,10,01:44:00,53,57,,67,59,32,34,18,19,Miami Open presented by Itau,2,2,35,,,R. Gasquet,23,43,60,A. Ramos-Vinolas,R. Gasquet,6,6,4,2,4,,,Round of 64
54.54545454545454,,,0,5,,,59,57,45.45454545454545,13,42,53,14,01:48:00,64,93,,71,79,42,53,34,33,Miami Open presented by Itau,5,6,29,,,D. Ferrer,40,35,45,T. Fritz,D. Ferrer,7,6,1,2,6,,,Round of 64
27.77777777777778,,,4,4,,,68,57,72.22222222222221,14,52,40,13,01:33:00,88,70,,76,79,52,40,35,41,Miami Open presented by Itau,13,5,24,,,M. Raonic,30,43,58,D. Kudla,M. Raonic,7,6,4,2,6,,,Round of 64
50.0,,,1,0,,,50,30,50.0,16,22,14,11,01:07:00,79,46,,44,82,22,14,11,18,Miami Open presented by Itau,4,4,22,,,J. Tsonga,32,34,73,S. Giraldo,J. Tsonga,6,6,1,2,3,,,Round of 64
100.0,,,4,5,,,56,51,0.0,15,35,35,18,01:30:00,63,69,,62,83,35,35,22,29,Miami Open presented by Itau,0,9,27,,,K. Nishikori,34,53,56,P. Herbert,K. Nishikori,6,7,6,2,2,,,Round of 64
33.33333333333333,,,5,2,,,66,60,66.66666666666666,10,51,36,14,01:50:00,61,60,,77,71,51,36,22,36,Miami Open presented by Itau,4,2,26,,,D. Dzumhur,24,58,38,R. Nadal,D. Dzumhur,2,6,4,3,6,0,3,Round of 64
83.33333333333334,,,2,6,,,52,64,16.666666666666664,21,33,47,8,01:38:00,68,74,,64,70,33,47,32,23,Miami Open presented by Itau,1,5,31,,,A. Murray,27,30,68,D. Istomin,A. Murray,6,7,5,2,3,,,Round of 64
41.66666666666667,,,4,2,,,50,54,58.333333333333336,17,31,37,14,01:20:00,65,69,,62,84,31,37,24,26,Miami Open presented by Itau,7,5,31,,,A. Kuznetsov,32,44,55,S. Wawrinka,A. Kuznetsov,6,6,3,2,4,,,Round of 64
52.63157894736842,,,2,1,,,57,63,47.368421052631575,17,43,55,15,01:48:00,60,88,,76,70,43,55,33,30,Miami Open presented by Itau,9,10,33,,,A. Kuznetsov,33,45,52,A. Mannarino,A. Kuznetsov,2,7,5,3,6,0,6,Round of 32
50.0,,,6,3,,,54,70,50.0,26,61,57,15,02:34:00,77,82,,113,69,61,57,44,42,Miami Open presented by Itau,8,8,52,,,H. Zeballos,25,60,50,F. Verdasco,H. Zeballos,1,6,4,3,6,6,7,Round of 32
0.0,,,1,2,,,70,61,100.0,9,33,44,11,01:20:00,61,72,,47,76,33,44,27,25,Miami Open presented by Itau,3,0,14,,,N. Djokovic,28,39,64,K. Edmund,N. Djokovic,6,6,3,2,3,,,Round of 64
83.33333333333334,,,0,1,,,60,60,16.666666666666664,11,26,25,6,00:55:00,44,42,,43,77,26,25,11,20,Miami Open presented by Itau,1,5,17,,,D. Goffin,17,35,65,V. Troicki,D. Goffin,6,6,1,2,1,,,Round of 32
0.0,,,3,3,,,58,63,100.0,12,28,32,7,01:04:00,59,51,,48,79,28,32,19,22,Miami Open presented by Itau,3,0,20,,,D. Thiem,19,37,60,Y. Nishioka,D. Thiem,6,6,2,2,2,,,Round of 32
27.77777777777778,,,1,3,,,60,62,72.22222222222221,16,34,38,10,01:11:00,76,61,,57,76,34,38,29,26,Miami Open presented by Itau,13,5,23,,,G. Monfils,23,43,70,P. Cuevas,G. Monfils,6,6,4,2,3,,,Round of 32
20.0,,,4,4,,,61,55,80.0,17,47,40,18,01:47:00,78,73,,77,81,47,40,31,38,Miami Open presented by Itau,12,3,30,,,M. Raonic,33,55,57,J. Sock,M. Raonic,7,6,4,2,6,,,Round of 32
16.666666666666664,,,1,1,,,58,61,83.33333333333334,15,36,51,15,01:58:00,55,83,,62,78,36,51,28,28,Miami Open presented by Itau,5,1,26,,,D. Dzumhur,32,47,58,M. Kukushkin,D. Dzumhur,4,6,1,3,6,2,6,Round of 32
43.75,,,0,3,,,55,64,56.25,15,33,47,8,01:27:00,66,73,,60,70,33,47,31,23,Miami Open presented by Itau,9,7,27,,,N. Kyrgios,26,31,56,T. Smyczek,N. Kyrgios,6,6,4,2,4,,,Round of 32
90.0,,,4,4,,,67,51,10.0,18,67,49,24,02:28:00,80,96,,100,75,67,49,39,50,Miami Open presented by Itau,1,9,33,,,R. Bautista Agut,47,51,55,J. Tsonga,R. Bautista Agut,2,6,3,3,6,6,7,Round of 32
66.66666666666666,,,2,3,,,62,36,33.33333333333333,11,26,16,12,00:58:00,63,45,,42,81,26,16,10,21,Miami Open presented by Itau,1,2,16,,,R. Gasquet,29,41,69,B. Paire,R. Gasquet,6,6,0,2,3,,,Round of 32
20.0,,,6,6,,,56,66,80.0,23,71,80,17,02:45:00,66,122,,126,68,71,80,53,48,Miami Open presented by Itau,8,2,55,,,L. Pouille,42,40,42,D. Ferrer,L. Pouille,6,7,6,3,7,5,7,Round of 32
45.45454545454545,,,7,6,,,50,37,54.54545454545454,29,59,34,28,02:47:00,68,91,,117,73,59,34,23,43,Miami Open presented by Itau,6,5,58,,,G. Simon,57,49,50,M. Cilic,G. Simon,6,6,7,3,3,3,6,Round of 32
57.14285714285714,,,8,2,,,52,57,42.857142857142854,21,47,51,18,02:25:00,65,90,,90,74,47,51,33,35,Miami Open presented by Itau,6,8,43,,,G. Dimitrov,39,46,49,A. Murray,G. Dimitrov,6,6,4,3,7,3,6,Round of 32
46.666666666666664,,,4,6,,,51,65,53.333333333333336,33,61,70,17,02:43:00,76,108,,119,84,61,70,53,51,Miami Open presented by Itau,16,14,58,,,T. Berdych,38,45,57,S. Johnson,T. Berdych,6,6,7,3,3,3,6,Round of 32
38.88888888888889,,,4,4,,,57,58,61.111111111111114,19,40,37,15,01:24:00,73,64,,70,75,40,37,27,30,Miami Open presented by Itau,11,7,30,,,N. Kyrgios,27,56,63,A. Kuznetsov,N. Kyrgios,7,6,3,2,6,,,Round of 16
25.0,,,1,6,,,67,49,75.0,9,30,36,14,01:12:00,58,73,,45,73,30,36,21,22,Miami Open presented by Itau,3,1,15,,,K. Nishikori,37,38,60,A. Dolgopolov,K. Nishikori,6,6,2,2,2,,,Round of 32
0.0,,,4,3,,,73,68,100.0,3,38,42,6,01:18:00,45,62,,52,76,38,42,19,29,Miami Open presented by Itau,9,0,14,,,N. Djokovic,20,30,21,J. Sousa,N. Djokovic,6,6,1,2,4,,,Round of 32
33.33333333333333,,,1,3,,,58,40,66.66666666666666,10,21,19,9,00:58:00,47,48,,36,71,21,19,9,15,Miami Open presented by Itau,2,1,15,,,G. Simon,29,31,67,L. Pouille,G. Simon,6,6,1,2,0,,,Round of 16
0.0,,,6,4,,,67,71,100.0,15,64,80,14,02:30:00,58,112,,96,72,64,80,46,46,Miami Open presented by Itau,9,0,32,,,G. Monfils,32,44,47,G. Dimitrov,G. Monfils,6,6,3,3,7,3,6,Round of 16
50.0,,,0,3,,,77,57,50.0,10,37,44,15,01:26:00,68,77,,48,81,37,44,30,30,Miami Open presented by Itau,5,5,11,,,D. Goffin,33,45,91,H. Zeballos,D. Goffin,7,6,3,2,5,,,Round of 16
33.33333333333333,,,1,6,,,64,58,66.66666666666666,13,61,56,20,02:28:00,75,96,,96,80,61,56,42,49,Miami Open presented by Itau,12,6,35,,,T. Berdych,40,50,37,R. Gasquet,T. Berdych,6,3,6,3,4,5,7,Round of 16
0.0,,,3,0,,,67,68,100.0,10,29,27,6,00:54:00,48,40,,43,79,29,27,13,23,Miami Open presented by Itau,11,0,14,,,M. Raonic,13,46,71,D. Dzumhur,M. Raonic,6,6,3,2,0,,,Round of 16
50.0,,,0,1,,,57,75,50.0,12,37,40,4,01:24:00,63,53,,65,76,37,40,25,28,Miami Open presented by Itau,4,4,28,,,K. Nishikori,13,31,43,R. Bautista Agut,K. Nishikori,6,6,4,2,2,,,Round of 16
50.0,,,9,5,,,69,64,50.0,16,70,38,6,01:50:00,74,59,,102,61,70,38,28,43,Miami Open presented by Itau,2,2,32,,,N. Djokovic,21,29,50,D. Thiem,N. Djokovic,6,6,4,2,3,,,Round of 16
25.0,,,3,1,,,63,52,75.0,16,43,51,21,01:58:00,61,98,,68,70,43,51,31,30,Miami Open presented by Itau,9,3,25,,,D. Goffin,47,45,64,G. Simon,D. Goffin,3,6,2,3,6,1,6,Quarter-Finals
33.33333333333333,,,6,3,,,57,55,66.66666666666666,22,46,41,19,01:45:00,78,74,,81,78,46,41,32,36,Miami Open presented by Itau,8,4,35,,,N. Kyrgios,33,58,63,M. Raonic,N. Kyrgios,6,7,6,2,4,,,Quarter-Finals
82.35294117647058,,,6,4,,,55,56,17.647058823529413,29,64,51,14,02:30:00,80,91,,116,66,64,51,41,42,Miami Open presented by Itau,3,14,52,,,K. Nishikori,40,35,56,G. Monfils,K. Nishikori,4,6,3,3,6,6,7,Quarter-Finals
0.0,,,1,5,,,64,65,100.0,14,39,42,6,01:40:00,64,65,,61,69,39,42,27,27,Miami Open presented by Itau,2,0,22,,,N. Djokovic,23,26,64,T. Berdych,N. Djokovic,6,6,3,2,3,,,Quarter-Finals
80.0,,,3,4,,,56,66,20.0,17,31,42,9,01:24:00,69,64,,55,77,31,42,29,24,Miami Open presented by Itau,2,8,24,,,K. Nishikori,22,41,71,N. Kyrgios,K. Nishikori,6,7,5,2,3,,,Semi-Finals
53.333333333333336,,,2,2,,,59,59,46.666666666666664,19,45,48,17,02:05:00,69,81,,76,71,45,48,33,32,Miami Open presented by Itau,7,8,31,,,N. Djokovic,33,52,61,D. Goffin,N. Djokovic,7,6,4,2,6,,,Semi-Finals
8.333333333333332,,,0,4,,,63,64,91.66666666666666,19,69,70,24,02:35:00,64,109,,109,72,69,70,45,50,Fayez Sarofim & Co US Men's Clay Court Championship,11,1,40,,,T. Smyczek,39,62,48,N. Kicker,T. Smyczek,4,7,6,3,6,4,6,Round of 32
20.0,,,2,3,,,49,76,80.0,14,27,59,10,01:40:00,54,78,,55,78,27,59,32,21,Fayez Sarofim & Co US Men's Clay Court Championship,4,1,28,,,F. Verdasco,19,53,50,C. Berlocq,F. Verdasco,6,6,3,2,4,,,Round of 32
30.0,,,1,2,,,59,59,70.0,12,35,37,11,01:23:00,62,63,,59,71,35,37,23,25,Fayez Sarofim & Co US Men's Clay Court Championship,7,3,24,,,L. Lacko,26,42,50,D. Tursunov,L. Lacko,6,7,5,2,1,,,Round of 32
33.33333333333333,,,2,6,,,68,60,66.66666666666666,6,42,40,10,01:21:00,53,67,,62,76,42,40,21,32,Fayez Sarofim & Co US Men's Clay Court Championship,6,3,20,,,M. Zverev,27,37,30,B. Fratangelo,M. Zverev,6,6,1,2,3,,,2nd Round Qualifying
33.33333333333333,,,0,6,,,70,61,66.66666666666666,19,62,69,19,02:29:00,64,113,,89,66,62,69,44,41,Fayez Sarofim & Co US Men's Clay Court Championship,2,1,27,,,J. Monaco,44,43,70,G. Melzer,J. Monaco,6,6,7,3,2,4,6,Round of 32
50.0,,,4,3,,,72,63,50.0,15,70,59,15,02:21:00,61,93,,97,70,70,59,36,49,Fayez Sarofim & Co US Men's Clay Court Championship,7,7,27,,,H. Chung,34,44,56,V. Estrella Burgos,H. Chung,6,6,7,3,4,0,6,Round of 32
17.647058823529413,,,2,1,,,54,56,82.35294117647058,23,55,55,23,02:31:00,65,98,,102,69,55,55,36,38,Fayez Sarofim & Co US Men's Clay Court Championship,14,3,47,,,D. Kudla,43,53,49,M. Zverev,D. Kudla,3,7,6,3,6,6,7,Round of 32
44.44444444444444,,,2,1,,,54,74,55.55555555555556,16,28,45,7,01:13:00,60,61,,52,82,28,45,27,23,Fayez Sarofim & Co US Men's Clay Court Championship,5,4,24,,,B. Becker,16,44,67,M. Berrer,B. Becker,7,6,0,2,6,,,Round of 32
30.76923076923077,,,1,5,,,56,60,69.23076923076923,12,32,35,12,01:03:00,63,58,,57,84,32,35,22,27,Fayez Sarofim & Co US Men's Clay Court Championship,9,4,25,,,M. Barton,23,52,48,F. Tiafoe,M. Barton,6,6,4,2,3,,,Round of 32
66.66666666666666,,,0,1,,,64,53,33.33333333333333,11,34,26,10,01:03:00,62,49,,53,74,34,26,16,25,Fayez Sarofim & Co US Men's Clay Court Championship,1,2,19,,,T. Paul,23,43,58,P. Lorenzi,T. Paul,6,6,3,2,2,,,Round of 32
0.0,,,3,4,,,39,53,100.0,12,12,23,6,00:49:00,39,43,,31,100,12,23,9,12,Fayez Sarofim & Co US Men's Clay Court Championship,4,0,19,,,M. Baghdatis,20,30,63,D. Schwartzman,M. Baghdatis,6,6,0,2,0,,,Round of 32
